# Spark-gap event table. SI units unless noted in SPARK_GAP_METRICS.md.
# Storage units: s, V, V/s, Hz, J, C, A, H.
# event_index [1]: 0-based order of detected collapses. Used to plot conditioning.
# first_cycle [bool]: True when the preceding ramp is much flatter than the later population (startup / long plateau). Kept in the event table; excluded from typical stats.
# t_break [s]: Collapse-start time: first sample of the steepest ~20 ns drop. Event timestamp for all intervals; not the 1-sample voltage maximum.
# v_breakdown [V]: Median voltage over the ~20-50 ns plateau immediately before t_break. Repetitive breakdown voltage for that shot.
# v_undershoot [V]: Minimum in the ~200 ns after t_break. Includes inductive kick / probe ringing.
# v_residual [V]: Median voltage after ringing settles (~1-5 us post-edge), at the start of the next charging ramp. Recovery / restart voltage for the next cycle.
# dv_collapse [V]: v_breakdown - v_undershoot. Total observed swing including undershoot.
# period_s [s]: t_break[i] - t_break[i-1]. Undefined for event 0.
# rep_rate_hz [Hz]: 1 / period_s for that interval.
# t_collapse_10_90 [s]: t90 - t10. IEC/scope 10-90% fall time of the discharge edge.
# slew_collapse_mean [V/s]: 0.8 * (v_pre - v_post) / t_collapse_10_90. Mean collapse gradient; a lower bound set by scope bandwidth.
# slew_collapse_peak [V/s]: Maximum |dV/dt| over a 5 ns window on the falling edge.
# t_ring [s]: Dominant post-collapse ring period in the 50-400 ns window (median peak spacing of the residual after a short moving mean).
# charge_rate [V/s]: Least-squares slope of the linear charging ramp from residual settle to ~100 ns before t_break. I ≈ C * charge_rate if C is known.
# charge_r2 [1]: Coefficient of determination of the linear ramp fit. Low R² flags a non-linear ramp.
# v_charge_start [V]: Voltage at the start of the ramp-fit window.
# v_charge_end [V]: Voltage at the end of the ramp-fit window (near v_breakdown).
# recovery_s [s]: Time from t_break until a short local slope matches the next-cycle charge rate. Duration of the post-spark transient.
# energy_j [J]: 0.5 * C * v_breakdown^2. Only when --capacitance is given.
# charge_c [C]: C * (v_breakdown - v_residual). Only when --capacitance is given.
# source_current_a [A]: C * charge_rate during the linear ramp. Only when --capacitance is given.
# L_est_h [H]: 1 / ((2π / t_ring)^2 * C) if t_ring and C are known.
event_index,first_cycle,t_break,v_breakdown,v_undershoot,v_residual,dv_collapse,period_s,rep_rate_hz,t_collapse_10_90,slew_collapse_mean,slew_collapse_peak,t_ring,charge_rate,charge_r2,v_charge_start,v_charge_end,recovery_s,energy_j,charge_c,source_current_a,L_est_h
10,False,0.00044892100000000013,7595.121951219514,-1795.1219512195114,-721.9512195121944,9390.243902439026,0.00026424299999999994,3784.3954239090544,9.000000000033287e-09,763143631433.492,1073170731707.317,1.1000000000281618e-08,29666487.384248998,0.9961714991810048,-721.9512195121944,7595.121951219514,,,,,
11,False,0.0006391170000000002,4912.19512195122,-990.2439024390236,-453.658536585365,5902.4390243902435,0.00019019600000000011,5257.734126900667,1.0000000000374293e-08,472195121933.5456,590243902439.0243,1.2000000000188943e-08,30245646.411045123,0.9937573095595615,-990.2439024390236,4912.19512195122,,,,,
12,False,0.0008459860000000004,5448.780487804879,-990.2439024390236,-453.658536585365,6439.024390243902,0.00020686900000000015,4833.97705794488,9.999999999940612e-09,429268292685.4762,643902439024.3903,1.3000000000096268e-08,30417486.43282586,0.9952387394565695,-721.9512195121944,5448.780487804879,,,,,
13,False,0.0011435680000000006,8131.707317073172,-1795.1219512195114,-990.2439024390236,9926.829268292684,0.00029758200000000023,3360.4183048705877,1.3000000000096268e-08,594371482171.9589,1126829268292.6829,9.000000000466968e-09,29527447.260566656,0.997305335176455,-721.9512195121944,8131.707317073172,,,,,
14,False,0.0013652140000000004,5717.073170731708,-1526.8292682926822,-721.9512195121944,7243.90243902439,0.00022164599999999982,4511.6988350793645,1.0999999999414256e-08,526829268320.7364,697560975609.7562,1.1000000000281618e-08,28631168.581948183,0.9946729217188577,-990.2439024390236,5717.073170731708,,,,,
15,False,0.0015796960000000007,5448.780487804879,-1258.536585365853,-453.658536585365,6707.317073170732,0.00021448200000000021,4662.3959120112595,9.999999999940612e-09,515121951222.5715,643902439024.3903,1.0999999999847937e-08,28103671.961107202,0.9948366994332931,-990.2439024390236,5448.780487804879,,,,,
16,False,0.0019041820000000004,7863.414634146343,-1795.1219512195114,-990.2439024390236,9658.536585365855,0.0003244859999999997,3081.7970575001723,1.1999999999755262e-08,590243902451.0624,965853658536.5854,1.1999999999755262e-08,26322168.47407947,0.996607606930068,-721.9512195121944,7863.414634146343,,,,,
17,False,0.002163197000000001,5448.780487804879,-1258.536585365853,-721.9512195121944,6707.317073170732,0.00025901500000000046,3860.780263691285,9.999999999940612e-09,536585365856.84534,643902439024.3903,1.6000000000251924e-08,24290517.118277892,0.9944476090782646,-990.2439024390236,5985.365853658538,,,,,
18,False,0.002408906,5180.48780487805,-1258.536585365853,-453.658536585365,6439.024390243903,0.00024570899999999934,4069.8549910666793,8.999999999599606e-09,548509485119.2532,697560975609.7561,1.1000000000281618e-08,23255925.612278145,0.994897428717068,-721.9512195121944,5180.48780487805,,,,,
19,True,0.002955441,5717.073170731708,-1258.536585365853,-721.9512195121944,6975.609756097561,0.0005465349999999999,1829.7089847859702,1.1999999999755262e-08,465040650415.9885,751219512195.122,9.000000000466968e-09,6968648.368581256,0.3933590564242474,-721.9512195121944,5448.780487804879,,,,,
